Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
57.51,28749.02,980450.8,5051,24,0,49.995,8.711833,0.122372,618.0984913,-409.0145104,1996.848229,1.13E-07,0,1,6,0
0,10548.62,116034.77,0,11,1,16.874694,5.241467,0,0,57.65614122,6.606344016,0,0,0,2,0
794.29,531.76,478627.65,67,800,0,9.674596,4.902757,58.539899,3922.173238,0.032317878,533.2427416,2.291240783,0,1,3,0
24.04,1.01,74.15,3,2,0,73.905013,50.5,33.666159,100.998477,0.001523001,0,0,0,0,0,0
14354.08,2854.57,443352.32,11,100,0,0.124775,0.04984,0.452565,4.978214262,0.005738902,1139.211917,388.6963663,0,1,7,0
110.2,0.01,330.63,3,3,0,53.498488,33.666667,33.666157,100.9984698,0.001530218,0,0,0,0,0,0
163.32,0,326.65,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,6778.5,291475.3,0,43,1,1.001349,0.739379,0,0,31.79330035,1.457833166,0,0,0,2,0
2105.92,3379.09,1026242.37,237,156,0,250.004616,20.632972,13.877436,3288.952398,-70.20870643,10102709.83,10254031.81,0,31,53,0
0,0,55.38,1,1,0,25.398802,25.398802,25.397755,25.39775515,0.001046957,0,0,0,0,0,0
158.33,0,316.65,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
163.54,2.01,331.1,2,2,0,97.27311,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
2283.6,25559,1542761.22,60,55,0,223.706943,77.254917,70.81473,4248.88377,0.136670341,34871.92988,34866.92988,0,1,2,0
0,0,9.2,1,1,0,2.080186,2.080186,2.079566,2.0795659,0.00062,0,0,0,0,0,0
0,1626.96,193608.57,0,119,1,1.01783,0.687114,0,0,81.76654211,1.35787549,0,0,0,1,0
14915.69,3911.93,990952.88,9,219,0,26.490597,0.465595,10.800196,97.20176126,4.763622838,2614.14842,104.4265611,0,2,14,0
2.58,3274.75,298210.97,81,91,0,291.99,15.395501,17.338454,1404.414751,-3.424122821,600,0,0,0,1,0
163.45,0.02,326.93,2,2,0,95.153952,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
7615.41,22252.64,321526.67,13,10,0,0.201477,0.082497,0.06692,0.869956748,-0.044989188,41.75532384,21.48405817,0,2,5,0
24.18,0.33,73.22,3,2,0,84.452133,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
33.22,0,99.67,3,1,0,101,101,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,0,255.4,1,1,0,2,2,1.99938,1.99938,0.00062,0,0,0,0,0,0
9789.1,9500.64,259401.85,10,17,0,112.237381,51.857753,88.1577,881.5770034,0.004790624,600,0,0,0,1,0
0,0,12.98,1,1,0,22,22,21.99938,21.99938,0.00062,0,0,0,0,0,0
1819.56,1581.87,982742.9,401,160,0,28.999706,3.02817,1.302397,522.2611438,-37.75394306,10435329.07,10076115.64,0,41,111,0
2.52,0,7.57,3,1,0,423.243877,423.243877,141.080821,423.2424618,0.001414909,0,0,0,0,0,0
0,1799.87,226784,0,126,1,1.059622,0.409729,0,0,51.6258967,1.407932311,0,0,0,2,0
0,0,7.87,1,1,0,1,1,0.99938,0.99938,0.00062,0,0,0,0,0,0
23.18,0,46.37,2,1,0,101,101,50.499475,100.99895,0.00105,0,0,0,0,0,0
15.31,517.6,796393.9,1407,1497,0,0.196018,0.098148,0.104006,146.33652,0.590961007,0,0,0,0,0,0
0,117.11,37944.27,0,324,1,10000,356.704453,0,0,115572.2429,0,42108091.69,0,215,0,0
162.66,1.02,327.37,2,2,0,52.483367,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
22.72,170813.83,341695.82,3,2,0,101,50.5,35.165551,105.496652,-4.496652,0,0,0,0,0,0
155.42,0,310.83,2,1,0,101,101,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
36.79,1612.27,883783.62,533,536,0,117.179506,1.66227,1.68018,895.535767,-4.559279749,15233,0,0,0,2,0
28793.99,7387.31,995280.68,32,10,0,1.007,0.606368,0.174141,5.5725,0.49117978,574262.5685,215721.9822,0,12,52,0
0,1429.36,200110.12,0,140,1,1.87294,0.899439,0,0,125.921517,2.254816314,0,0,0,2,0
132.58,3285.9,642143.43,184,188,0,9.87,1.121131,1.144663,210.6179766,0.154690804,0,0,0,0,0,0
108.44,0.82,326.97,3,2,0,65.322701,50.5,33.666143,100.9984278,0.001572218,0,0,0,0,0,0
2754.97,2545.19,563551.12,90,124,0,9.754938,1.390324,1.915083,172.3574544,0.042711868,0.213366702,0.213366702,0,1,1,0
0,0,260605.87,1,1,0,0.3,0.3,0.299559,0.299559,0.000441,82.27254696,0,0,0,4,0
0,2086.99,319309.53,0,153,1,3.438845,1.249075,0,0,191.1084136,3.304798357,0,0,0,2,0
0,1972.07,226788.17,0,115,1,0.333919,0.17858,0,0,20.53671112,1.183573899,0,0,0,2,0
0,0,51.95,1,1,0,0.097559,0.097559,0.097055,0.097055,0.000504,0,0,0,0,0,0
358.47,88046.23,265214.08,3,3,0,10,3.669333,3.66752,11.002559,0.005441,3.30E-07,1.00E-10,0,1,2,0
0,1764.16,201114.6,0,114,1,0.796678,0.343507,0,0,39.15981527,0.723675411,0,0,0,1,0
2796.41,37937.2,130590.05,6,3,0,0.091464,0.041821,0.020195,0.121170143,0.004293807,90.69021839,90.69021839,0,4,2,0
793.95,66237.99,803589.3,11,12,0,299.99,89.427627,97.553795,1073.091743,0.039777475,612.2838287,0,0,0,3,0
3092.91,9775.97,776995.78,11,76,0,0.49375,0.208187,0.859318,9.45249732,6.369714386,8548.280782,0,0,0,15,0
29.37,1475.2,1256144.62,829,835,0,1.275806,1.005456,1.01196,838.9145047,0.640848068,9.05E-09,0,0,0,2,0
22.79,0,68.37,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,663.87,1339.3,1,2,0,1.086307,1.032966,2.059331,2.0593311,0.0066,0,0,0,0,0,0
0,2494.68,319318.58,0,128,1,0.605513,0.252498,0,0,32.31976434,7.064813054,0,0,0,4,0
45.17,1290.23,843756.35,513,636,0,4,0.833235,1.031778,529.3020569,0.635251734,20009.01,0,0,0,8,0
0,9816.34,88347.02,0,9,1,25.2366,9.071422,0,0,81.6427955,2,0,0,0,1,0
4.38,0,13.15,3,2,0,1042.460612,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
4.8,0.35,15.1,3,2,0,1490.038961,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
59.44,2085.1,906247.85,408,423,0,1.077652,0.994212,1.02948,420.0276753,0.524149743,100,0,0,0,2,0
158.84,3.52,324.73,2,2,0,79.04642,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
19.72,3597.93,394304.23,108,109,0,9.99,1.303821,1.314447,141.9602914,0.156244515,1.00E-12,0,0,0,1,0
0,30118.62,60237.23,0,2,0,2.9,1.455,0,0,2.91,457.8482858,0,0,0,6,0
2.45,25532.58,102140.12,4,4,0,12.995,5.528908,5.528362,22.11344758,0.002184948,0,0,0,0,0,0
0,0,4.17,1,1,0,1.1,1.1,1.098565,1.09856477,0.00143523,0,0,0,0,0,0
41.49,3394.1,1284742.27,370,374,0,5.984678,0.892415,0.899356,332.7618308,1.00149532,0,0,0,0,0,0
1.96,0,3.92,2,1,0,98.363606,98.363606,49.181332,98.36266323,0.000943273,0,0,0,0,0,0
0,123369.2,386465.55,1,3,0,0.48325,0.24287,0.4,0.4,0.32860901,275.340331,0,0,0,13,0
0,16271.2,601025.25,1,36,0,2.814717,0.273739,3.5,3.5,6.354608034,2036.885451,0,0,0,13,0
3.97,7786.06,62320.25,8,8,0,25,12.766195,12.764665,102.117323,0.01223744,0,0,0,0,0,0
1.89,0.01,6.23,3,45,0,649.732046,44.466667,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
160.48,0.69,322.35,2,2,0,56.642164,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
6.92,6741.16,209176.72,29,31,0,0.013973,0.002962,0.002308,0.0669285,0.0249076,0,0,0,0,0,0
3.15,5911.94,408137.83,68,69,0,2.002435,0.26114,0.264,17.9519953,0.066696055,0,0,0,0,0,0
7.71,16228.62,113631.18,4,7,0,5.322745,1.465477,2.556959,10.22783484,0.030506135,0,0,0,0,0,0
157.46,0,314.92,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
161.17,0.3,322.95,2,2,0,87.993619,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
156.16,2925.08,267755.22,85,87,0,1.000014,0.059985,0.060976,5.183001494,0.035721,0,0,0,0,0,0
19.34,876.72,1891169.67,1999,2113,0,499.989,30.759633,32.51252,64992.52799,2.576351628,118.1371191,0,0,0,5,0
22387.89,5.08,89561.72,4,2,0,60,30.05,15.0245,60.098,0.002,601.5102246,0,0,0,2,0
5464.42,18006.95,536981.08,6,28,0,17,4.429336,20.669614,124.0176843,0.003730947,606.7604233,6.760423304,0,1,2,0
0,57554.25,230217.02,0,4,1,19.995,8.360968,0,0,33.44387,0,0,0,0,0,0
69.63,108.81,356.88,2,2,0,0.990561,0.498456,0.498008,0.99601548,0.00089692,0,0,0,0,0,0
310.33,5005.28,874362.07,124,167,0,25.5,0.330032,0.444007,55.05681216,0.05861082,186.8341996,0,0,0,2,0
160.84,184251.12,553557.55,5,3,0,1,0.37,9.031737,45.15868277,-44.04868277,0,44.05476551,0,1,0,0
21.77,0,65.32,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
3.02,5711.32,17139.98,2,3,0,0.761864,0.325859,0.488273,0.976546691,0.001030219,0,0,0,0,0,0
6238.72,1256.93,1420408.97,53,867,0,2.104634,0.4166,6.814433,361.1649277,0.027500008,531.7077834,0,0,0,8,0
1.88,0.4,6.45,3,2,0,1870.469089,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
2863.7,7519.13,352296.45,39,32,0,10,3.170122,2.600301,101.4117418,0.03216727,13078.01115,4189.531202,0,11,5,0
12370.51,3415.81,154447.4,10,9,0,157.130792,55.07289,50.562834,505.628344,-9.9723301,252100.0158,250000,0,1,4,0
0,12597.92,226762.55,0,18,1,23.199495,7.048022,0,0,126.8643958,2.600076974,0,0,0,2,0
0,1828.61,226748.1,0,124,1,1.146855,0.460757,0,0,57.13392745,1.902798424,0,0,0,2,0
37703.86,3341.02,976006.65,25,10,0,4.947967,2.109301,0.94908,23.727,-2.633994573,862468.2449,670216.2541,0,8,26,0
0,0,3.92,1,1,0,1.999564,1.999564,1.999093,1.999092664,0.000471636,0,0,0,0,0,0
0,1723.98,391343,0,227,1,1.019167,0.866146,0,0,196.615141,0.9120475,0,0,0,2,0
2.07,0,8.27,4,2,0,1364.703022,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,2119.21,226755.1,0,107,1,0.520178,0.233005,0,0,24.93156573,0.373441291,0,0,0,1,0
0,0,0,0,1,0,35,35,0,0,35,1785.948987,0,0,0,10,0
155.1,0,310.2,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
7575.4,130659.21,890010.87,14,6,0,5.67316,1.241561,0.531714,7.44399853,0.00536861,0,0,0,0,0,0
905.51,13328.35,1017593.9,64,72,0,327.752058,80.136299,90.152486,5769.759075,0.054431033,2815,2790,0,2,4,0
2385.79,170354.16,880400.3,12,5,0,32.01,9.772427,4.070586,48.84703475,0.01509888,0,0,0,0,0,0
20.17,3.92,68.37,3,2,0,88.309828,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
6.53,13731.65,96160.73,6,7,0,16,5.896254,6.878326,41.26995577,0.00382222,0,0,0,0,0,0
247.72,31648.25,286816.02,8,9,0,0.226352,0.084107,0.093855,0.750839788,0.006127052,0,0,0,0,0,0
14.23,775.77,562039.25,681,712,0,720.3,3.077847,3.217086,2190.83581,0.591041644,100093,0,0,0,3,0
0,2602.36,291464.55,0,112,1,1.000786,0.28238,0,0,31.6265243,4.24266263,0,0,0,4,0
157.73,0,315.47,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
25.94,0.28,78.4,3,2,0,52.541715,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
5.95,2723.09,398398.52,139,146,0,373,127.255145,133.661872,18579.00025,0.25086888,1.00E-12,0,0,0,1,0
0,12090.62,132996.78,0,11,1,29.811,9.569432,0,0,105.2637501,0.777221023,0,0,0,1,0
148.18,6223.06,1198237.45,107,190,0,1.146521,0.554501,0.980223,104.8838571,0.471326795,387.1200828,0,0,0,4,0
161.23,0.82,324.1,2,2,0,50.635495,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
160.7,1.78,324.97,2,2,0,61.439399,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
23.89,0,71.68,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
61.91,1673.77,674926.03,412,388,0,36.9,6.142438,5.941689,2447.975986,-64.71014472,0,0,0,0,0,0
1.85,0.07,7.53,4,2,0,1037.909255,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
15881.91,21083.41,996954.07,11,39,0,100,11.477749,40.689409,447.5835,0.048720839,10531.52106,2777.612103,0,2,9,0
21.2,2.7,69,3,2,0,92.466523,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
87627.86,13990.94,332838.28,3,5,0,1.13,1.038132,1.729805,5.189415508,0.001246032,363.5014809,0,0,0,5,0
160.96,0.19,322.5,2,3,0,50.99895,33.666667,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
24.05,0,72.15,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
40460.94,39708.73,1002497,13,12,0,668.105152,193.10288,178.247179,2317.213324,0.021238059,0,0,0,0,0,0
0,0,97.55,1,1,0,5,5,4.996956,4.99695578,0.00304422,0,0,0,0,0,0
0,2314.04,226775.5,0,98,1,0.375272,0.197614,0,0,19.36612739,0.932390923,0,0,0,2,0
0,17666.31,88331.55,0,5,1,10.999495,6.214482,0,0,31.07241158,0,0,0,0,0,0
29260.33,0,58520.67,2,1,0,0.6,0.6,0.299188,0.59837566,0.00162434,0,0,0,0,0,0
119077.75,52788.43,885117.53,3,10,0,76.99937,8.658084,28.846405,86.53921597,0.041622947,3691.13013,0,0,0,14,0
0,0,173.47,1,1,0,0.1,0.1,0.09958,0.09958,0.00042,0,0,0,0,0,0
23.86,0.43,72.45,3,2,0,89.96834,50.5,33.666152,100.9984557,0.001544256,0,0,0,0,0,0
1458.13,4183.71,1127393,53,251,0,5.1,1.076657,5.191226,275.1349633,-4.89406396,4615527.039,100,0,1,25,0
491.31,18098.78,927539.2,46,50,0,3.000364,0.966346,1.049474,48.27582232,0.041473706,40349.41928,40349.41928,0,1,1,0
2,16405.49,65629.95,4,4,0,11.09,5.5425,5.541832,22.16732996,0.002670038,0,0,0,0,0,0
0,2080.51,226775.6,0,109,1,0.489137,0.190967,0,0,20.81543511,1.174400987,0,0,0,2,0
0,0,285965.37,1,1,0,1.792785,1.792785,1.792688,1.792688108,9.67E-05,334.6651095,0,0,0,5,0
2941.85,6655.5,413648.58,75,29,0,22.175,6.093641,2.594667,194.6,-17.88441396,60502.77883,76241.4828,0,10,28,0
22.14,0,66.43,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,3570.35,646233.3,0,181,1,0,0,0,0,0,0,0,0,0,0,0
3387.8,46956.5,302065.78,6,6,0,399.999,134.203833,134.202079,805.212473,0.010527,27999,27399,0,2,2,0
23.23,0,69.68,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
156.97,0,313.93,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
155.04,1674.32,734165.67,394,402,0,497.822072,4.222402,4.307474,1697.144682,0.260774423,0,0,0,0,0,0
127.2,17.71,325.23,2,4,0,51.36301,25.30419,50.607889,101.2157775,0.000984218,0,0,0,0,0,0
0,0,12.65,1,1,0,4.99,4.99,4.989496,4.989496,0.000504,0,0,0,0,0,0
20434.25,5467.9,372128.45,15,12,0,26.278279,7.346135,2.480738,37.2110715,50.94254263,69273.04411,100,0,1,22,0
0,0,1.97,1,1,0,0.113988,0.113988,0.113516,0.113516364,0.000471636,0,0,0,0,0,0
22.48,0,67.45,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,2225.06,291482.3,0,131,1,0.618857,0.254216,0,0,33.30223377,3.235409715,0,0,0,4,0
162.28,28.22,381,2,2,0,4.318035,2.209018,2.208526,4.417051052,0.000984218,0,0,0,0,0,0
22.52,0,67.57,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,1758.08,226792.15,0,129,1,1.151997,0.410447,0,0,52.94762249,1.375225838,0,0,0,2,0
23.46,0.37,71.12,3,2,0,85.168824,50.5,33.666149,100.9984458,0.001554158,0,0,0,0,0,0
52.91,0.3,318.03,6,2,0,51.759097,50.5,16.832838,100.9970297,0.002970305,0,0,0,0,0,0
0,0,0,0,1,0,0.002049,0.002049,0,0,0.00204917,0,0,0,0,0,0
102.19,0,306.57,3,1,0,101,101,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,2453.98,245398.22,0,100,1,1.00586,0.497135,0,0,49.71351457,0.603300365,0,0,0,1,0
0,6319.32,50564.05,1,8,0,6.995,4.7575,0.01,0.01,38.05,1873.099921,0,0,0,11,0
1910.63,12332.55,67394.65,3,5,0,0.510473,0.217087,0.36137,1.08411085,0.001323,0,0,0,0,0,0
0,2134.77,245498.05,0,115,1,0.353832,0.19253,0,0,22.14096162,1.240444478,0,0,0,2,0
3093.64,56149.55,888647.9,15,15,0,7,0.910348,0.909898,13.64847053,0.00674201,0,0,0,0,0,0
108.84,42.02,410.55,3,2,0,98.293198,50.5,33.666165,100.9984936,0.001506437,0,0,0,0,0,0
47.16,284.6,663.52,2,2,0,2.25,1.25,1.248188,2.49637663,0.00362337,0,0,0,0,0,0
0,1444.76,319291.53,0,221,1,1.638875,0.901066,0,0,199.135681,8.923476495,0,0,0,4,0
0,0,418483.92,1,1,0,0.145868,0.145868,0.145797,0.14579748,7.04E-05,44.54968272,0,0,0,5,0
0,2548.09,226780.37,0,89,1,0.431425,0.224421,0,0,19.97348364,0.846540804,0,0,0,2,0
1.56,0.11,4.9,3,2,0,1902.268491,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0.86,30007.36,60016.43,2,2,0,3.395,1.878738,1.877898,3.755796793,0.00168,0,0,0,0,0,0
37.82,52.24,574178.57,5102,7388,0,1999.99958,655.117652,948.240874,4837924.938,2084.272476,1561395882,243.2380952,0,2,54,0
0,0,32.33,1,1,0,4,4,3.9978,3.9978,0.0022,0,0,0,0,0,0
4860.24,4902.17,1072398.18,145,75,0,65.606159,14.683324,7.776063,1127.5292,-26.27986751,8904907.653,8385851.585,0,19,83,0
0,1547.29,228998.5,0,148,1,0.898206,0.352555,0,0,52.17811743,1.074129466,0,0,0,2,0
0,0,14.53,1,1,0,3,3,2.998877,2.998877056,0.001122944,0,0,0,0,0,0
0,1674.81,192603.35,0,115,1,1.9959,0.222147,0,0,25.54694923,0.898583286,0,0,0,2,0
161.39,0.3,323.38,2,2,0,52.177253,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,1953.03,201162.33,0,103,1,1.303841,0.818868,0,0,84.34338569,2.521486319,0,0,0,1,0
0,5154.07,226778.87,0,44,1,3.737293,0.970412,0,0,42.69812499,1.065469884,0,0,0,2,0
161.55,0.63,324.37,2,2,0,77.342076,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1.73,0.42,7.73,4,2,0,1180.739028,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
17517.21,9672.3,392152.93,13,17,0,7.495,1.650545,2.157884,28.05248733,0.00677158,20184.91761,0,0,0,14,0
0,0,189.75,1,1,0,20.80213,20.80213,20.80171,20.80171014,0.00042,0,0,0,0,0,0
12684.38,2896.19,949868.57,34,181,0,1197.130737,49.647022,121.723694,4138.605586,4847.505426,35767.93321,0,0,0,43,0
157.89,0,315.78,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
13.29,5291.24,959668.07,147,181,0,9.99,3.718618,4.577797,672.9361577,0.133718224,0,0,0,0,0,0
7.97,7868.86,204725.9,17,26,0,0.195143,0.092081,0.139693,2.37477691,0.019337423,0,0,0,0,0,0
14.99,0,44.97,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
107.27,1.46,324.73,3,2,0,80.673313,50.5,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
0,2636.82,226766.82,0,86,1,0.901869,0.513478,0,0,44.15911017,0.944263803,0,0,0,2,0
1559.01,53123.24,162487.73,2,3,0,0.104979,0.068011,0.101546,0.203092193,0.000940819,0,0,0,0,0,0
903.05,22013.47,1098186.7,46,48,0,1.101812,0.573754,0.597301,27.47583111,0.064364915,365,0,0,0,2,0
0,953.46,192599.92,0,202,1,0.866278,0.356378,0,0,71.98829922,2.113682515,0,0,0,2,0
4790.91,4690.94,81145.63,14,3,0,3.602311,2.83377,0.705631,9.878831,-1.37751968,54.39596137,2500,0,4,6,0
0,1692.16,226749.52,0,134,1,1.99,0.228434,0,0,30.61009998,1.242294162,0,0,0,2,0
57479.75,11264.69,263713.08,4,3,0,8.1,3.226333,2.419158,9.6766312,0.0023688,0,0,0,0,0,0
161.24,0.3,323.08,2,2,0,76.034085,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1252.16,33694.53,280825.65,9,8,0,6.42034,2.420779,2.150859,19.35773386,0.008497606,0,0,0,0,0,0
0,17443.08,226760.05,0,13,1,13.789485,5.062861,0,0,65.81719007,1.285486273,0,0,0,2,0
0,0,2.83,1,1,0,0.033322,0.033322,0.032902,0.0329017,0.00042,0,0,0,0,0,0
162.87,0,325.73,2,2,0,67.324213,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
24.27,0.44,73.68,3,2,0,85.271344,50.5,33.666148,100.9984444,0.001555573,0,0,0,0,0,0
21.94,0,65.82,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
2986.83,4371.28,726979.05,179,44,0,100.1,12.91995,3.297598,590.27,-21.7921998,91057179.23,72249002.72,0,25,46,0
4100.53,3431.34,388724.08,63,38,0,43.804467,4.128293,2.489155,156.8167398,0.058388814,28130.41361,19040.29379,0,33,10,0
4.18,3873.38,783263.5,201,202,0,1.101043,0.123869,0.123745,24.87264559,0.148794414,0,0,0,0,0,0
17.15,2332.58,1954860.95,825,832,0,123.03,17.635116,17.783709,14671.56007,0.856217128,100,0,0,0,1,0
163.78,0,327.57,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
15.23,0,45.7,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
0,7696.13,200099.33,0,26,1,1.025471,0.891289,0,0,23.17350344,1.269354461,0,0,0,2,0
104.88,0,314.65,3,1,0,101,101,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,9860.36,226788.22,0,23,1,100.009449,16.816147,0,0,386.7713765,2.816224289,0,0,0,1,0
106.69,0.22,320.73,3,3,0,69.317352,33.666667,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
7.88,17663.16,353405.12,18,20,0,15,2.243608,2.491569,44.84824083,0.02392097,0,0,0,0,0,0
22086.33,55993.95,590734.63,9,7,0,2.381275,1.055501,0.820388,7.383488588,0.005019001,2.190564785,0,0,0,2,0
5173.8,4691.58,930590.25,91,98,0,385.502246,73.8723,79.553928,7239.407486,0.077963,761672,761672,0,1,5,0
2998.86,2084.12,262278.12,68,28,0,13.113805,3.942889,1.652007,112.3365004,-1.935609813,71593.69088,62098.69088,0,12,15,0
7.38,373.04,913192.53,2324,2402,0,26.337025,1.91791,1.981467,4604.929232,1.8912579,5.01,0,0,0,2,0
25.91,0.13,78,3,2,0,83.359156,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
10062.39,7621.88,728734.78,55,23,1,14.89376,3.981765,2.240464,123.2255137,-31.64491371,11183.14698,10258.69445,0,10,22,0
0,6361,228995.87,0,36,1,138.75,12.292915,0,0,442.5449378,3.617168812,0,0,0,1,0
164.7,0,329.4,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,13299.68,132996.78,0,10,1,389.812969,49.519635,0,0,495.1963516,603.9995516,0,0,0,2,0
23.57,0.92,72.55,3,2,0,64.9117,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
134.28,18457.82,1002093.87,40,54,0,1.017255,0.701056,0.94369,37.74760628,0.109420727,0,0,0,0,0,0
406.61,10909.43,729037.15,49,65,0,6.326516,0.71059,0.941416,46.1293779,0.058978049,2.047809554,0,0,0,1,0
164696.65,1859.46,855094.1,5,17,0,42,13.263529,45.09472,225.4735982,0.0064018,162.8423047,0,0,0,6,0
78085.1,6594.06,943282.57,6,72,0,0.5,0.088887,1.066231,6.397388553,0.002442,604.8774744,0,0,0,7,0
2.06,1411.11,2826.33,2,2,0,5,4.499779,4.499264,8.998528158,0.001030842,0,0,0,0,0,0
8812.23,14331.78,991804.47,54,36,0,21,6.811828,4.529463,244.5910013,0.63479819,303114.4383,233980.2388,0,12,17,0
0,0,633.2,1,1,0,6,6,5.99938,5.99938,0.00062,0,0,0,0,0,0
160.91,0.84,323.5,2,2,0,65.559098,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
9153.5,20998.2,484586.98,30,10,0,4.426343,1.079837,0.404149,12.1244802,-1.326111447,55668.26759,41070.19175,0,4,10,0
1749.52,126509.98,1038322.7,15,8,0,13.9,2.61045,1.391813,20.87719884,0.00640143,0,0,0,0,0,0
138727.59,9592.23,473736.12,3,6,0,19.634204,6.891373,13.782306,41.34691797,0.001323,1944.010793,0,0,0,9,0
0,0,1.87,1,1,0,4.995,4.995,4.994528,4.994528364,0.000471636,0,0,0,0,0,0
22.18,0,66.55,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
164.01,0,328.02,2,2,0,96.150011,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,2159.54,226752.02,0,105,1,0.580734,0.193014,0,0,20.26644372,1.275961526,0,0,0,2,0
158.87,0,317.73,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
169.98,96.57,457195.87,2671,33,1,5.68987,0.605205,0.007044,18.81417,1.15760024,2.144199905,0,0,0,1,0
20.67,0,62.02,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
21.36,0,64.08,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
4.3,18630.29,130442.18,7,7,0,34.122415,16.06148,16.061044,112.4273048,0.00305458,0,0,0,0,0,0
30.35,17749.04,35558.78,2,2,0,15,12.861127,12.860612,25.72122304,0.001030958,0,0,0,0,0,0
0,1168.84,226755.85,0,194,1,26.5,0.865636,0,0,167.9333705,3.223211245,0,0,0,2,0
22.16,0,66.47,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,2796.19,13245.78,1,2,0,2.095,2.045,4.048,4.048,0.042,555.2635761,0,0,0,9,0
104.97,0,314.92,3,1,0,101,101,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
22344.75,4054,905547.75,32,47,0,100.645438,22.474439,21.09925,675.17599,381.1226609,36777.89434,0,0,0,27,0
